state,year,pctblack_10plus,pctblack_under10,pctblack_prisonpop,pctblack_statepop,rri_10plus,rri_under10,rri_statepop,numwomen_10plus,numwomen_under10,numwomen_prisonpop,pctwomen_10plus,los_mean_notviol,los_mean_violent,los_mean_all,los_90thpct_notviol,los_90thpct_violent,los_90thpct_all,yrendpop_notviol,yrendpop_violent,yrendpop_all,los_0_2_count,los_2_5_count,los_5_10_count,los_10_15_count,los_15_20_count,los_20_25_count,los_25plus_count,los_10plus_count,los_0_2_pct,los_2_5_pct,los_5_10_pct,los_10_15_pct,los_15_20_pct,los_20_25_pct,los_25plus_pct,los_10plus_pct,los_meantop10,los_meanbottom90
KY,2003,0.28769842,0.31216326,0.31069407,0.07527452,3.8219895,4.1469979,4.12748,41,1402,1443,0.028413028,1.4493906,4.4708934,2.6302986,3.1238878,11.290896,7.2908964,10214,6556,16785,11264,2957,1556,579,283,108,38,1008,0.67107534,0.1761692,0.092701815,0.034495085,0.016860291,0.006434316,0.002263926,0.06005362,12.565491,1.5340559
KY,2004,0.29477611,0.30100277,0.30064046,0.076009728,3.8781366,3.9600558,3.9552894,45,1648,1693,0.026580036,1.3898562,4.5521159,2.555069,2.8747432,11.545517,7.0444899,11628,6785,18424,12530,3270,1552,605,284,135,48,1072,0.6800912,0.17748588,0.084237948,0.032837603,0.015414677,0.007327399,0.002605297,0.058184978,12.543232,1.4462101
KY,2005,0.29965156,0.29277253,0.29317993,0.076441005,3.920037,3.8300455,3.8353751,51,1962,2013,0.025335321,1.3426013,4.5982704,2.5159142,2.7980835,11.797399,6.8747435,12394,6983,19384,13363,3398,1475,635,305,147,61,1148,0.68938297,0.17529921,0.076093689,0.032758977,0.015734626,0.007583574,0.003146925,0.059224103,12.720332,1.39209
KY,2006,0.29847145,0.2906464,0.29113105,0.076725207,3.8901355,3.7881474,3.7944641,61,2044,2105,0.028978622,1.3360627,4.7265239,2.5495341,2.7953455,12.125941,6.8747435,12887,7179,20070,13815,3546,1466,685,312,168,78,1243,0.68834078,0.17668161,0.073044345,0.034130543,0.015545591,0.008370702,0.003886398,0.061933234,12.977903,1.3991598
KY,2007,0.29470199,0.29474783,0.29474533,0.077436551,3.805722,3.806314,3.8062816,41,2396,2437,0.016823964,1.2570722,4.6843753,2.424216,2.6283367,12.125941,6.0424366,14709,7594,22304,15711,3841,1544,669,268,181,90,1208,0.7044028,0.17221126,0.069225252,0.02999462,0.012015782,0.008115136,0.004035151,0.054160688,12.333558,1.3343561
KY,2008,0.29482073,0.29194498,0.29211196,0.077671669,3.7957306,3.7587061,3.7608559,45,2231,2276,0.019771529,1.3894765,4.8691349,2.6442318,2.9596167,12.377824,6.5462012,13820,7793,21615,14261,4398,1701,675,278,187,115,1255,0.65977329,0.20346981,0.078695349,0.031228313,0.012861439,0.008651399,0.00532038,0.058061533,12.980409,1.5178639
KY,2009,0.2912088,0.27912313,0.27983084,0.078510121,3.709188,3.5552502,3.5642645,54,2271,2325,0.023225807,1.4079978,5.0773277,2.7113683,3.1266255,12.796715,6.7980833,14029,7726,21756,14064,4556,1862,659,304,173,138,1274,0.64644235,0.2094135,0.085585587,0.030290494,0.013973157,0.00795183,0.006343078,0.058558557,13.182136,1.5708398
KY,2010,0.2989772,0.26118633,0.26351514,0.07921458,3.7742698,3.2972002,3.3265991,48,2128,2176,0.022058824,1.4124941,5.3298454,2.832427,3.2936344,13.292266,7.2936344,13149,7476,20625,13131,4153,2070,618,324,181,148,1271,0.63665456,0.20135757,0.10036363,0.029963637,0.015709091,0.008775758,0.007175758,0.061624244,13.700158,1.636924
KY,2011,0.29946113,0.24170384,0.24516129,0.080000557,3.743238,3.021277,3.0644948,48,2472,2520,0.01904762,1.3759168,5.3852029,2.7847097,3.1238878,13.292266,7.3757701,14075,7625,21700,14370,3801,2230,617,339,171,172,1299,0.66221195,0.17516129,0.10276498,0.028433179,0.015622119,0.007880184,0.007926268,0.059861749,13.73167,1.5882777
KY,2012,0.29128277,0.23134607,0.23504217,0.080863088,3.6021721,2.86096,2.9066682,56,2711,2767,0.020238526,1.4400477,5.4887853,2.828876,3.1266255,13.546885,7.4633813,14762,7907,22881,14961,4247,2262,691,357,171,192,1411,0.65386128,0.18561251,0.098859318,0.030199729,0.015602465,0.00747345,0.008391242,0.061666884,13.848516,1.6104736
KY,2013,0.29778934,0.23135316,0.23618066,0.081595771,3.6495683,2.8353572,2.894521,61,2288,2349,0.025968498,1.4410119,5.6874871,3.0009353,3.2936344,14.12731,8.2108145,12952,7852,21166,13520,3892,2216,786,351,193,208,1538,0.63876027,0.18387981,0.10469621,0.037135027,0.016583199,0.009118398,0.009827081,0.07266371,14.795862,1.6921765
KY,2014,0.28343558,0.22449921,0.22904156,0.082214028,3.4475331,2.7306681,2.7859182,65,2407,2472,0.026294498,1.4276825,5.9080858,3.057863,3.2936344,14.710472,8.5448322,13007,7755,21149,13607,3815,2097,841,362,210,217,1630,0.64338738,0.18038678,0.099153623,0.039765473,0.017116649,0.009929547,0.010260533,0.077072203,15.250159,1.715181
MA,2010,0.33500314,0.31129411,0.31504408,0.077315189,4.3329539,4.0262995,4.0748019,31,483,514,0.060311284,2.2959275,7.1109185,5.135232,4.9582477,18.959618,14.209446,4143,5954,10097,4443,2776,1281,663,388,231,315,1597,0.44003171,0.27493316,0.12686937,0.065663069,0.038427256,0.022878082,0.031197386,0.1581658,22.527447,3.2063782
MA,2011,0.33728918,0.31189153,0.31586665,0.078773893,4.2817383,3.959326,4.0097885,33,459,492,0.067073174,2.4540033,7.1318717,5.2404628,5.3771391,19.290897,14.543464,4133,6094,10229,4366,2881,1381,646,390,235,330,1601,0.4268257,0.28165022,0.13500831,0.063153781,0.038126893,0.022973897,0.032261219,0.15651579,22.929768,3.2875731
MA,2012,0.33696309,0.3060455,0.31122139,0.080299139,4.1963472,3.8113174,3.8757749,34,390,424,0.080188677,2.5649931,7.4134021,5.58285,5.5468855,19.958933,15.63039,3728,6146,9874,3958,2862,1401,589,446,252,366,1653,0.40085071,0.28985214,0.14188778,0.05965161,0.04516913,0.025521573,0.037067045,0.16740936,24.198063,3.5502746
MA,2013,0.33274338,0.30396703,0.30912358,0.081781864,4.0686693,3.7168024,3.7798548,33,406,439,0.075170845,2.5454886,7.7231374,5.8730197,5.7111568,20.796715,16.629705,3373,6081,9459,3743,2589,1432,558,476,253,408,1695,0.39570779,0.27370757,0.15139021,0.058991436,0.050322443,0.026747013,0.043133523,0.17919442,25.261662,3.7260623
MA,2014,0.33605126,0.30324718,0.30932844,0.083213717,4.0384116,3.644197,3.7172771,36,392,428,0.084112152,2.5357583,7.90769,6.0687718,5.9575634,21.292265,17.462013,3156,6095,9262,3738,2364,1443,538,470,269,440,1717,0.40358454,0.25523645,0.15579788,0.058086805,0.050744981,0.029043403,0.047505938,0.18538113,26.127577,3.8458965
MD,2000,0.75031972,0.77506059,0.77162278,0.28332448,2.6482699,2.7355936,2.7234597,48,1031,1079,0.044485636,2.1766887,6.5983653,4.5928364,5.4647503,16.629705,12.377824,10206,12302,22511,10570,5199,3614,1573,848,391,316,3128,0.46954823,0.23095375,0.16054374,0.069876947,0.037670471,0.017369285,0.014037582,0.13895428,18.770691,3.0253687
MD,2001,0.75810474,0.76928765,0.76766765,0.28534123,2.6568356,2.6960268,2.6903496,52,1049,1101,0.047229793,2.0393364,6.67098,4.6081924,5.1252565,17.043121,12.544832,9859,12283,22145,10697,4915,3325,1579,848,430,351,3208,0.48304358,0.22194627,0.15014675,0.071302779,0.038293067,0.019417476,0.015850078,0.1448634,19.295286,2.9807951
MD,2002,0.76095498,0.76492363,0.76433969,0.28723055,2.6492829,2.6630998,2.6610668,56,1094,1150,0.048695654,1.9863783,6.7265348,4.622148,4.7118411,17.210131,12.873374,9983,12506,22490,10854,5198,3129,1599,831,499,380,3309,0.48261449,0.23112494,0.13912851,0.071098268,0.036949754,0.022187639,0.016896399,0.14713205,19.73004,2.9542675
MD,2003,0.76300406,0.76138783,0.76163679,0.28914213,2.6388547,2.6332648,2.6341259,61,1039,1100,0.055454545,1.9958497,6.8785462,4.7592902,4.7118411,17.629021,13.377139,9639,12573,22214,10680,5073,3039,1626,851,517,428,3422,0.48077789,0.22836949,0.13680562,0.073197082,0.038309176,0.023273611,0.019267129,0.154047,20.377438,3.0355642
MD,2004,0.7669369,0.74993259,0.75260216,0.29147699,2.6312091,2.5728705,2.5820293,60,1030,1090,0.055045873,1.9410366,7.0081749,4.8293705,4.6297059,18.12731,13.713895,9454,12542,22001,10631,4929,2987,1583,852,553,466,3454,0.48320532,0.22403528,0.13576655,0.071951278,0.038725514,0.025135221,0.021180855,0.15699287,20.901278,3.0527074
MD,2005,0.76621163,0.74972606,0.75238883,0.29376316,2.6082633,2.5521445,2.561209,61,969,1030,0.059223302,1.9051825,7.086318,4.9302645,4.6297059,18.379192,14.12731,9046,12712,21768,10643,4622,2987,1553,913,522,528,3516,0.48892871,0.21233003,0.13721977,0.071343258,0.041942302,0.023980154,0.024255788,0.16152149,21.487261,3.0932274
MD,2006,0.76859277,0.74307811,0.74725223,0.29585168,2.597899,2.5116575,2.5257664,80,942,1022,0.078277886,1.8592824,7.1203895,4.9536357,4.5448322,18.710472,14.543464,9058,13012,22109,11026,4572,2894,1543,940,554,580,3617,0.49871093,0.20679361,0.13089693,0.069790579,0.042516623,0.02505767,0.02623366,0.16359854,22.007307,3.0767646
MD,2007,0.76927298,0.74135494,0.74582601,0.29733941,2.587188,2.4932952,2.5083323,78,1065,1143,0.06824147,1.8154745,7.0396466,4.9010186,4.4626966,18.872005,14.543464,9240,13453,22760,11725,4529,2861,1475,963,533,674,3645,0.51515818,0.19898945,0.12570299,0.064806677,0.042311072,0.023418278,0.029613357,0.16014938,22.287449,2.9710789
MD,2008,0.76952177,0.74435377,0.74845785,0.2982662,2.5799832,2.4956021,2.509362,80,931,1011,0.079129577,1.8456047,7.0583429,5.0103865,4.3778234,19.126625,14.874743,8824,13787,22696,11466,4732,2797,1457,976,545,723,3701,0.50519913,0.20849489,0.12323757,0.064196333,0.043003172,0.024013042,0.031855833,0.16306838,22.857542,3.0347447
MD,2009,0.77565634,0.74196196,0.74772203,0.29935512,2.5910909,2.4785345,2.497776,84,889,973,0.086330935,2.0186484,7.2219706,5.2707105,4.7118411,19.712526,15.545517,8172,13792,22059,10378,5163,2747,1443,983,553,792,3771,0.47046557,0.23405413,0.12452967,0.065415479,0.04456231,0.025069132,0.035903715,0.17095064,23.707174,3.2355163
MD,2010,0.77727991,0.72444707,0.73347747,0.30008262,2.5902197,2.4141586,2.4442518,86,857,943,0.091198303,2.0071142,7.1950502,5.3040657,4.7967148,19.958933,15.712525,7992,14110,22197,10528,5154,2721,1431,933,605,825,3794,0.47429833,0.23219354,0.12258413,0.064468168,0.042032707,0.027255936,0.037167184,0.17092399,24.215563,3.2161384
MD,2011,0.77926862,0.72044939,0.73027241,0.30059713,2.592402,2.3967273,2.4294057,85,889,974,0.087268993,2.1019447,7.1666112,5.3312817,5.0431213,20.12594,15.709787,8108,14523,22760,10890,5196,2873,1373,927,602,899,3801,0.47847101,0.22829525,0.12623022,0.060325131,0.040729351,0.026449911,0.039499123,0.16700351,24.534924,3.210036
MD,2012,0.77728802,0.69926196,0.71310306,0.30100581,2.5823023,2.3230846,2.3690674,86,773,859,0.10011642,2.3629282,7.5891333,5.642313,5.798768,21.127995,16.462696,7179,13865,21743,9785,5155,2946,1395,885,628,949,3857,0.45002988,0.2370878,0.13549188,0.064158581,0.040702756,0.028882859,0.043646231,0.17739043,25.445576,3.4524028
ME,2012,0.050955415,0.073383085,0.071388103,0.013551932,3.7600112,5.4149537,5.2677436,4,114,118,0.033898305,1.5578729,4.8577409,3.2690837,2.9596167,14.212183,8.462697,842,914,1765,1086,388,134,69,38,36,14,157,0.61529744,0.21983002,0.075920679,0.039093483,0.021529745,0.020396601,0.007932011,0.088951841,16.695272,1.7913586
ME,2013,0.043749999,0.071925752,0.069532908,0.013834516,3.1623802,5.1990075,5.0260458,4,112,116,0.034482758,1.5864902,4.8979311,3.2526743,3.1266255,14.546202,7.9589324,928,945,1884,1179,390,155,65,41,36,18,160,0.6257962,0.20700637,0.082271762,0.034501061,0.021762207,0.019108281,0.00955414,0.084925689,16.530764,1.7808105
ME,2014,0.049689442,0.085058756,0.082135521,0.014210799,3.4965973,5.9855013,5.7797961,4,124,128,0.03125,1.6610286,4.9486427,3.2911453,3.2936344,14.543464,8.0438061,970,962,1948,1182,445,160,62,42,32,25,161,0.60677618,0.22843942,0.082135521,0.031827517,0.021560576,0.016427105,0.012833675,0.082648873,16.693684,1.8172481
MI,2000,0.61027056,0.53834707,0.54853129,0.14366975,4.2477317,3.7471149,3.8180013,173,2010,2183,0.079248741,2.6077225,6.4505906,4.795197,6.9596167,14.045175,11.545517,20393,27811,48546,19445,12178,10049,4484,1426,575,389,6874,0.40054792,0.25085485,0.20699954,0.092366003,0.029374203,0.011844437,0.008013018,0.14159766,16.636209,3.4851277
MI,2001,0.61398137,0.53409576,0.54664612,0.14379229,4.2699184,3.7143562,3.8016372,179,2041,2220,0.08063063,2.6215148,6.672328,4.9402823,7.0444899,14.71321,12.125941,20882,28692,49897,20203,12071,9784,5030,1709,619,481,7839,0.40489408,0.24191836,0.19608393,0.10080767,0.034250557,0.012405556,0.009639858,0.15710363,17.296598,3.5730731
MI,2002,0.6099413,0.52798229,0.54189456,0.14371413,4.2441292,3.6738369,3.770642,194,2111,2305,0.084164858,2.5830705,6.8941879,5.0364428,6.9596167,15.378508,12.711842,21629,29237,51200,21161,11879,9469,5462,1960,669,600,8691,0.41330078,0.23201172,0.18494141,0.10667969,0.038281251,0.013066406,0.01171875,0.1697461,17.967936,3.616117
MI,2003,0.60289007,0.51596773,0.53196681,0.1436149,4.1979632,3.5927172,3.7041197,198,2064,2262,0.087533154,2.583123,7.1590395,5.2796402,6.8720055,16.043806,13.462012,20160,29526,50005,20171,11636,8994,5560,2183,767,694,9204,0.40337965,0.23269673,0.17986201,0.11118888,0.043655634,0.015338467,0.013878612,0.18406159,18.849049,3.7868214
MI,2004,0.60121351,0.5093801,0.52711987,0.14354786,4.1882443,3.5485036,3.6720846,203,1956,2159,0.094025008,2.5537896,7.4146075,5.454742,6.7980833,16.711842,14.12731,19630,29554,49484,19557,11790,8578,5352,2523,914,770,9559,0.39521867,0.23825882,0.17334896,0.10815617,0.050986178,0.018470617,0.015560585,0.19317356,19.67588,3.8992004
MI,2005,0.60481274,0.50152087,0.52202237,0.14345063,4.2161732,3.4961216,3.6390383,217,1951,2168,0.10009225,2.5827003,7.6291232,5.6025414,6.7980833,17.377138,14.631075,19802,29943,50040,19622,11730,8756,5225,2763,1090,854,9932,0.39212629,0.23441248,0.17498001,0.10441647,0.055215828,0.021782573,0.017066346,0.19848122,20.349686,3.9806893
MI,2006,0.60365677,0.498945,0.51974326,0.14343427,4.2085953,3.4785619,3.623564,222,1994,2216,0.10018051,2.5485761,7.7750654,5.6471057,6.461328,17.87269,15.04449,20889,30839,52043,20856,11839,9011,5083,3025,1268,961,10337,0.40074554,0.22748497,0.17314528,0.097669236,0.058125012,0.024364468,0.0184655,0.19862421,20.862698,3.9663324
MI,2007,0.60020965,0.49930328,0.52019495,0.14339079,4.1858311,3.4821155,3.6278129,228,1887,2115,0.10780142,2.6350369,7.9920101,5.8785896,6.5434632,18.543463,15.709787,19715,30655,50681,19758,11431,8999,4808,3181,1419,1085,10493,0.38985023,0.22554803,0.17756161,0.0948679,0.062765136,0.027998658,0.021408418,0.20704012,21.65597,4.1275072
MI,2008,0.5974741,0.50506651,0.52491891,0.14321393,4.1718993,3.5266578,3.6652784,227,1723,1950,0.11641026,2.7708666,8.2734404,6.1528225,6.7980833,19.378508,16.462696,18694,30062,49019,18007,11499,8982,4589,3161,1569,1212,10531,0.36734736,0.23458251,0.18323508,0.093616761,0.0644852,0.032007996,0.024725107,0.21483506,22.558372,4.3443923
MI,2009,0.60281229,0.51269674,0.5320701,0.14308226,4.213047,3.5832307,3.7186308,204,1563,1767,0.11544991,2.8133581,8.4061775,6.2587872,6.7980833,20.12594,17.043121,17397,28025,45650,16668,10945,8223,4017,2834,1646,1317,9814,0.36512595,0.23975904,0.18013144,0.087995619,0.06208105,0.036056954,0.028849944,0.21498357,23.390224,4.3756576
MI,2010,0.61188662,0.51659065,0.53692049,0.14324372,4.2716475,3.6063757,3.7483006,214,1673,1887,0.11340752,2.7777116,8.4709997,6.2155819,6.7104721,20.873375,17.292265,17474,26640,44325,17041,10283,7545,3797,2577,1625,1457,9456,0.38445571,0.23199098,0.17021997,0.085662715,0.058138747,0.036661025,0.03287084,0.21333334,23.989223,4.2528539
MI,2011,0.61614549,0.51805335,0.53946149,0.14319812,4.3027487,3.6177385,3.7672386,221,1699,1920,0.11510417,2.8962467,8.638628,6.40201,6.9568787,21.544147,17.79603,16715,26159,43080,16342,9801,7535,3680,2408,1696,1618,9402,0.37934077,0.22750697,0.17490715,0.085422471,0.055896007,0.039368618,0.03755803,0.21824512,24.762743,4.366137
MI,2012,0.6193319,0.51352942,0.53670901,0.14303382,4.3299685,3.5902658,3.7523224,238,1773,2011,0.11834908,2.8911026,8.7794027,6.4445758,7.0444899,22.12731,18.045174,17348,26112,43586,16643,9815,7579,3728,2276,1740,1805,9549,0.38184279,0.22518699,0.17388611,0.085532054,0.052218601,0.039921075,0.04141238,0.21908411,25.355627,4.3543768
MI,2013,0.61912161,0.50608683,0.53131717,0.14259221,4.3419037,3.54919,3.7261305,270,1766,2036,0.13261297,2.9373534,8.8809719,6.5411158,7.2936344,22.631075,18.294319,17112,26018,43251,16579,9705,7313,3814,2159,1688,1993,9654,0.38332063,0.22438787,0.16908279,0.088182934,0.049917921,0.039028,0.046079859,0.22320871,25.971994,4.3855119
MN,2000,0.26530612,0.36614969,0.36214992,0.036723208,7.2244811,9.9705257,9.8616095,7,352,359,0.019498607,1.2221493,3.3611808,2.4709508,2.7980835,8.1259413,6.2943192,2569,3605,6177,3942,1356,634,161,48,27,9,245,0.63817388,0.21952404,0.10263882,0.026064433,0.007770762,0.004371054,0.001457018,0.039663266,10.554509,1.5900316
MN,2001,0.26296297,0.37051544,0.36615062,0.038544223,6.8223705,9.6127357,9.4994946,9,390,399,0.022556391,1.2655787,3.4991989,2.5173244,2.7132101,8.462697,6.6310744,2925,3726,6653,4229,1423,731,173,55,29,13,270,0.63565308,0.21388847,0.10987525,0.026003307,0.008266947,0.004358936,0.001954006,0.040583197,10.992433,1.6105865
MN,2002,0.28797469,0.3557243,0.35273591,0.04020036,7.1634851,8.8487844,8.7744465,10,454,464,0.021551725,1.2551227,3.6198056,2.4949427,2.7953455,8.873374,6.7104721,3409,3753,7164,4644,1466,738,204,67,27,18,316,0.64824122,0.20463428,0.10301507,0.028475711,0.009352317,0.003768844,0.002512563,0.044109438,11.120509,1.5534618
MN,2003,0.32753623,0.3335155,0.33324635,0.041905012,7.8161588,7.9588451,7.9524221,13,421,434,0.029953917,1.3374503,3.6901414,2.5291235,3.0417523,9.4620123,6.9568787,3784,3878,7664,5017,1518,784,222,73,31,19,345,0.65461898,0.19806889,0.10229645,0.028966596,0.009525052,0.004044885,0.002479123,0.045015659,11.355757,1.5546387
MN,2004,0.34345794,0.3219575,0.32308069,0.043672863,7.8643332,7.3720264,7.3977447,13,494,507,0.025641026,1.3853134,3.791872,2.5604341,2.9596167,10.045175,6.8747435,4195,3996,8193,5400,1603,762,282,88,36,22,428,0.65909922,0.19565482,0.093006223,0.034419626,0.010740876,0.004393995,0.002685219,0.052239716,11.701444,1.54931
MN,2005,0.33939394,0.31667313,0.31803834,0.045380905,7.4787831,6.9781141,7.0081973,16,512,528,0.030303031,1.490981,3.8884799,2.6773322,3.1266255,10.464066,7.2936344,4165,4071,8238,5211,1788,744,326,106,36,27,495,0.63255644,0.21704297,0.090313181,0.039572712,0.012867201,0.004369993,0.003277495,0.060087401,12.293892,1.6272407
MN,2006,0.35559568,0.32083747,0.32336351,0.047411714,7.500165,6.7670507,6.8203297,19,418,437,0.043478262,1.56433,4.1165571,2.89903,3.4633813,11.211499,8.0438061,3639,3983,7623,4687,1661,721,374,111,42,27,554,0.61484981,0.21789321,0.094582185,0.049062051,0.014561197,0.005509642,0.003541913,0.072674803,13.206474,1.7659312
MN,2007,0.3619211,0.32970598,0.33293247,0.04932341,7.3377147,6.6845741,6.749989,24,277,301,0.079734221,1.8501242,4.6636147,3.5729296,4.2108145,12.210814,10.042437,2259,3561,5821,3139,1389,710,375,127,50,31,583,0.53925443,0.23861879,0.12197217,0.064421922,0.021817558,0.008589589,0.005325546,0.10015462,15.129638,2.2939961
MN,2008,0.36417034,0.34581271,0.34714803,0.0509133,7.1527548,6.7921882,6.8184152,28,582,610,0.045901638,1.5577132,4.1853642,2.8906665,3.5455167,11.712525,7.8740587,4616,4745,9362,5883,1906,892,435,151,59,36,681,0.62839139,0.20358898,0.095278785,0.046464432,0.016129032,0.006302072,0.003845332,0.072740868,13.503441,1.7145475
MN,2009,0.36731842,0.35134238,0.35251355,0.052190948,7.037972,6.7318645,6.7543044,29,629,658,0.044072948,1.5011021,4.2078705,2.8697062,3.211499,11.712525,7.8740587,4832,4934,9767,6200,1970,881,413,189,68,46,716,0.6347906,0.2016996,0.090201698,0.042285245,0.019350875,0.00696222,0.004709737,0.07330808,13.820665,1.663582
MN,2010,0.35733333,0.35370788,0.35398963,0.053209972,6.7155333,6.6473985,6.6526933,29,604,633,0.045813587,1.4837945,4.3540049,2.9514747,3.211499,12.29295,7.9589324,4719,4930,9650,6128,1895,877,403,219,78,50,750,0.63502592,0.19637306,0.090880826,0.041761659,0.022694301,0.008082901,0.005181347,0.07772021,14.381773,1.6931294
MN,2011,0.36528498,0.35462606,0.35548589,0.054573394,6.6934628,6.4981494,6.5139046,30,596,626,0.047923323,1.4579964,4.4216323,2.9858716,3.0417523,12.544832,8.1259413,4640,4929,9570,6122,1815,861,389,251,76,56,772,0.63970745,0.18965517,0.089968652,0.040647857,0.026227795,0.007941484,0.00585162,0.080668755,14.780406,1.6784099
MN,2012,0.36903226,0.34986565,0.35139591,0.055880342,6.6039729,6.2609792,6.2883635,29,666,695,0.041726619,1.4546353,4.5622773,3.0399358,3.0444901,12.960985,8.3778238,4759,4947,9707,6193,1788,951,364,261,83,67,775,0.63799322,0.18419696,0.097970538,0.037498713,0.026887814,0.00855053,0.006902236,0.079839289,15.186584,1.6975652
MN,2013,0.36809817,0.34724689,0.34897688,0.057298895,6.4241757,6.0602717,6.0904646,30,664,694,0.043227665,1.527333,4.5279312,3.1014972,3.2936344,12.796715,8.462697,4674,5148,9823,6261,1820,927,384,264,92,75,815,0.63738167,0.18527944,0.094370358,0.039091926,0.026875701,0.009365774,0.007635142,0.08296854,15.465151,1.7297777
MN,2014,0.37976348,0.34003678,0.34323153,0.058713883,6.4680357,5.7914205,5.8458323,28,637,665,0.042105265,1.3833584,4.3058081,2.9665353,2.6283367,12.873374,8.2108145,4340,5121,9463,6285,1662,755,336,236,109,80,761,0.66416568,0.1756314,0.079784423,0.03550671,0.024939237,0.011518546,0.008453978,0.080418475,15.672276,1.5585978
MO,2000,0.54071802,0.41682935,0.42756346,0.11362576,4.7587628,3.6684406,3.7629097,55,1841,1896,0.029008439,1.8175128,5.4036531,3.4720523,4.6297059,12.796715,9.2128677,13893,12160,26361,14295,5802,3980,1404,601,205,74,2284,0.54227835,0.22009787,0.15098062,0.053260498,0.022798833,0.00777664,0.002807177,0.086643144,14.26111,2.273824
MO,2001,0.55998284,0.40683371,0.41929972,0.11414693,4.9058075,3.5641232,3.6733334,51,2081,2132,0.023921201,1.620478,5.3262458,3.3004823,4.1259413,12.711842,8.9582481,15571,13011,28674,16514,5701,4125,1460,593,227,54,2334,0.57592243,0.19882123,0.14385855,0.050917208,0.020680755,0.007916579,0.001883239,0.081397779,13.809405,2.1357191
MO,2002,0.54911745,0.40851203,0.42075372,0.11458186,4.7923594,3.5652416,3.6720796,53,2260,2313,0.022913964,1.6200815,5.4120765,3.3668318,3.874059,13.043121,9.2922659,16081,13803,29932,17141,5982,4203,1585,679,263,79,2606,0.57266468,0.199853,0.14041828,0.052953362,0.022684753,0.008786583,0.002639316,0.087064013,14.230857,2.1678677
MO,2003,0.54686958,0.40091947,0.41494632,0.114953,4.7573318,3.4876819,3.6097043,60,2165,2225,0.026966292,1.6495157,5.6036224,3.4786832,3.9589322,13.462012,9.79603,16092,13934,30081,16890,6202,4098,1747,734,315,95,2891,0.56148398,0.20617665,0.13623217,0.058076527,0.024400784,0.010471727,0.00315814,0.096107177,14.792324,2.2355728
MO,2004,0.54643768,0.39216536,0.40787897,0.11538533,4.735764,3.3987453,3.534929,68,2425,2493,0.027276374,1.5846395,5.7257242,3.4814134,3.797399,13.713895,10.12731,16607,14167,30867,17626,6241,3856,1891,799,330,124,3144,0.57103056,0.20219004,0.12492306,0.061262839,0.02588525,0.010691029,0.004017235,0.10185635,15.197183,2.1935632
MO,2005,0.55749333,0.38597864,0.40440872,0.11569469,4.8186593,3.3361828,3.495482,78,2527,2605,0.029942418,1.5744563,5.7913089,3.5358829,3.7125256,14.12731,10.464066,16839,14644,31483,18277,6078,3745,2029,847,353,154,3383,0.58053553,0.19305657,0.11895309,0.064447477,0.026903408,0.0112124,0.004891529,0.10745481,15.671704,2.2032869
MO,2006,0.55723059,0.38602155,0.40570733,0.11606407,4.8010602,3.3259349,3.4955463,94,2568,2662,0.035311796,1.6373615,5.938695,3.6951752,4.0438056,14.628337,10.959617,16249,14904,31153,17693,6060,3818,2055,947,375,205,3582,0.56793886,0.1945238,0.12255642,0.065964751,0.030398356,0.012037364,0.006580425,0.1149809,16.313269,2.3063037
MO,2007,0.54944474,0.37920636,0.39999354,0.11617919,4.7292871,3.2639782,3.4429018,112,2498,2610,0.042911876,1.6591991,6.1889629,3.8349426,4.0438056,15.208761,11.542779,16096,14877,30973,17316,5984,3891,2092,999,439,252,3782,0.55906755,0.19320053,0.12562555,0.067542702,0.032253899,0.014173635,0.008136119,0.12210635,16.992189,2.3873293
MO,2008,0.54001552,0.38338467,0.40301949,0.11636069,4.6408758,3.2947953,3.4635363,115,2377,2492,0.046147674,1.7153465,6.1966987,3.916738,4.1683779,15.463381,11.754962,15670,15130,30800,17234,5844,3861,2018,1072,482,289,3861,0.55954546,0.18974026,0.12535714,0.065519482,0.034805194,0.01564935,0.009383117,0.12535714,17.43758,2.4144223
MO,2009,0.53971076,0.38040325,0.40077215,0.11665051,4.6267328,3.2610507,3.4356656,120,2324,2444,0.049099836,1.7750658,6.2526927,4.0246458,4.2929502,15.958932,12.125941,15336,15486,30823,17227,5715,3940,1924,1173,528,316,3941,0.55890083,0.18541349,0.12782662,0.06242092,0.038055997,0.017130066,0.010252085,0.12785907,18.004951,2.4876678
MO,2010,0.53275436,0.36864725,0.39012668,0.11693928,4.5558205,3.1524673,3.3361475,127,2343,2470,0.051417004,1.8281684,6.3769341,4.1318026,4.3778234,16.462696,12.29295,15197,15593,30790,16688,6117,3955,1852,1261,577,340,4030,0.54199415,0.19866841,0.1284508,0.060149398,0.040954854,0.018739851,0.011042546,0.13088664,18.461475,2.5419147
MO,2011,0.52798682,0.36231014,0.38509557,0.11708058,4.5096021,3.0945368,3.28915,133,2449,2582,0.051510457,1.8569808,6.5852976,4.2503757,4.3778234,17.043121,12.629705,15266,15650,30917,16549,6241,3875,1896,1304,666,386,4252,0.53527188,0.20186305,0.12533557,0.061325483,0.042177442,0.021541547,0.01248504,0.13752951,19.02895,2.6152136
